year,imdb,title,clean_test,binary,budget_2013,rated,metascore,imdb_rating
1996,tt0117731,Star Trek: First Contact,ok,PASS,68317587,PG-13,71,7.6
1996,tt0117765,Striptease,dubious,FAIL,74258246,R,NA,4.2
1996,tt0117887,That Thing You Do!,ok,PASS,3712912,PG,71,6.8
1996,tt0115798,The Cable Guy,notalk,FAIL,69802752,PG-13,NA,6
1996,tt0115963,The Craft,ok,PASS,22277474,R,NA,6.2
1996,tt0116209,The English Patient,ok,PASS,51980772,R,87,7.4
1996,tt0116277,The Fan,notalk,FAIL,81684071,R,32,5.8
1996,tt0116313,The First Wives Club,ok,PASS,44554948,PG,58,6.1
1996,tt0116421,The Glimmer Man,notalk,FAIL,66832422,R,NA,5.3
1996,tt0116583,The Hunchback of Notre Dame,notalk,FAIL,148516493,G,NA,6.8
1996,tt0116908,The Long Kiss Goodnight,notalk,FAIL,96535720,R,44,6.7
1996,tt0117057,The Mirror Has Two Faces,ok,PASS,62376927,PG-13,NA,6.4
1996,tt0117500,The Rock,notalk,FAIL,111387369,R,59,7.4
1996,tt0117951,Trainspotting,men,FAIL,4604011,R,83,8.2
1996,tt0117998,Twister,ok,PASS,130694514,PG-13,68,6.2
1996,tt0118113,Walking and Talking,ok,PASS,1485165,R,67,6.8
1996,tt0115856,When the Cat&#39;s Away,ok,PASS,445549,NA,NA,NA
1995,tt0112384,Apollo 13,ok,PASS,99370665,PG,77,7.6
1995,tt0112401,Assassins,notalk,FAIL,76438973,R,NA,6.2
1995,tt0112462,Batman Forever,notalk,FAIL,152877946,PG-13,51,5.4
1995,tt0112471,Before Sunrise,nowomen,FAIL,3821949,R,77,8.1
1995,tt0112573,Braveheart,men,FAIL,110072121,R,68,8.4
1995,tt0112641,Casino,men,FAIL,79496532,R,73,8.2
1995,tt0112642,Casper,ok,PASS,84082870,PG,NA,5.9
1995,tt0112697,Clueless,ok,PASS,20944279,PG-13,68,6.7
1995,tt0112715,Congo,nowomen,FAIL,76438973,PG-13,22,4.9
1995,tt0112722,Copycat,dubious,FAIL,30575589,R,54,6.5
1995,tt0112864,Die Hard: With a Vengeance,notalk,FAIL,137590151,R,58,7.6
1995,tt0113101,Four rooms,notalk,FAIL,6115118,NA,NA,NA
1995,tt0113321,Home for the holidays,ok,PASS,30575589,NA,NA,NA
1995,tt0113497,Jumanji,ok,PASS,99370665,PG,39,6.7
1995,tt0113749,Mallrats,notalk,FAIL,9325555,R,41,7.2
1995,tt0113855,Mortal Kombat,notalk,FAIL,30575589,PG-13,58,5.8
1995,tt0114069,Outbreak,ok,PASS,76438973,R,NA,6.5
1995,tt0114148,Pocahontas,ok,PASS,84082870,G,58,6.5
1995,tt0114319,Sabrina,ok,PASS,88669209,PG,NA,6.2
1995,tt0114323,Safe,ok,PASS,50449722,R,NA,7.1
1995,tt0114369,Se7en,notalk,FAIL,45863384,R,65,8.7
1995,tt0114388,Sense and Sensibility,ok,PASS,25224861,PG,84,7.7
1995,tt0114508,Species,dubious,FAIL,53507281,R,NA,5.8
1995,tt0114614,Tank Girl,ok,PASS,38219486,R,NA,5.1
1995,tt0112346,The American President,ok,PASS,94784326,PG-13,67,6.8
1995,tt0112579,The Bridges of Madison County,ok,PASS,33633148,PG-13,66,7.5
1995,tt0113416,The Incredibly True Adventures of Two Girls in Love,ok,PASS,382195,NA,NA,NA
1995,tt0113957,The Net,ok,PASS,33633148,PG-13,NA,5.8
1995,tt0114214,The Quick and the Dead,notalk,FAIL,48920943,R,49,6.4
1995,tt0114814,The Usual Suspects,notalk,FAIL,9172677,R,77,8.7
1995,tt0114709,Toy Story,notalk,FAIL,45863384,G,92,8.3
1995,tt0114746,Twelve Monkeys,notalk,FAIL,44334604,R,74,8.1
1995,tt0114898,Waterworld,nowomen,FAIL,267536405,PG-13,56,6
1995,tt0114906,Welcome to the Dollhouse,ok,PASS,1223024,R,83,7.5
1994,tt0109040,Ace Ventura: Pet Detective,men,FAIL,18859976,PG-13,37,6.9
1994,tt0109254,Beverly Hills Cop III,nowomen,FAIL,78583235,R,16,5.4
1994,tt0109445,Clerks.,notalk,FAIL,42435,R,70,7.9
1994,tt0109504,Crooklyn,ok,PASS,22003306,PG-13,65,6.9
1994,tt0109686,Dumb &amp; Dumber,men,FAIL,25146635,NA,NA,NA
1994,tt0109707,Ed Wood,ok,PASS,28289965,R,70,7.9
1994,tt0109830,Forrest Gump,notalk,FAIL,86441558,PG-13,82,8.8
1994,tt0110322,Legends of the Fall,ok,PASS,47149941,R,45,7.5
1994,tt0110367,Little Women,ok,PASS,23574970,PG,87,7.3
1994,tt0110622,Naked Gun 33 1/3: The Final Insult,men,FAIL,47149941,PG-13,NA,6.4
1994,tt0110857,Police Academy: Mission to Moscow,notalk,FAIL,15716647,PG,NA,3
1994,tt0110889,Priest,ok,PASS,94299882,R,NA,7.3
1994,tt0110912,Pulp Fiction,ok,PASS,12573318,R,94,9
1994,tt0111257,Speed,ok,PASS,47149941,R,78,7.2
1994,tt0111282,Stargate,notalk,FAIL,86441558,PG-13,42,7
1994,tt0111301,Street Fighter,ok,PASS,55008264,PG-13,NA,3.7
1994,tt0109446,The Client,ok,PASS,70724911,PG-13,NA,6.7
1994,tt0110074,The Hudsucker Proxy,notalk,FAIL,62866588,PG,53,7.4
1994,tt0110357,The Lion King,notalk,FAIL,124633011,G,83,8.5
1994,tt0110475,The Mask,notalk,FAIL,28289965,PG-13,56,6.8
1994,tt0111070,The Santa Clause,notalk,FAIL,34576623,PG,57,6.3
1994,tt0111143,The Shadow,nowomen,FAIL,62866588,PG-13,NA,5.9
1994,tt0111161,The Shawshank Redemption,nowomen,FAIL,39291617,R,80,9.3
1994,tt0111255,The Specialist,notalk,FAIL,70724911,R,NA,5.3
1994,tt0111438,Timecop,notalk,FAIL,44006612,R,NA,5.8
1994,tt0111503,True Lies,notalk,FAIL,157166470,R,63,7.2
1993,tt0106582,Cliffhanger,notalk,FAIL,104809829,R,60,6.3
1993,tt0106611,Cool Runnings,notalk,FAIL,22574425,PG,NA,6.8
1993,tt0106677,Dazed and Confused,ok,PASS,11125966,R,78,7.7
1993,tt0107007,Gettysburg,nowomen,FAIL,40311473,PG,NA,7.7
1993,tt0107048,Groundhog Day,men,FAIL,23541900,PG,72,8.1
1993,tt0107120,Hocus Pocus,ok,PASS,45148849,PG,NA,6.5
1993,tt0107290,Jurassic Park,ok,PASS,101584911,PG-13,68,8
1993,tt0107614,Mrs. Doubtfire,ok,PASS,40311473,PG-13,53,6.8
1993,tt0311648,Pieces of April,ok,PASS,483738,NA,NA,NA
1993,tt0108052,Schindler&#39;s List,ok,PASS,40311473,NA,NA,NA
1993,tt0108255,Super Mario Bros.,dubious,FAIL,67723274,PG,NA,4
1993,tt0106226,The Age of Innocence,ok,PASS,54823603,PG,83,7.3
1993,tt0106977,The Fugitive,men,FAIL,70948192,PG-13,88,7.8
1993,tt0112389,The Princess and the Cobbler,nowomen,FAIL,38699014,G,NA,7.3
1993,tt0107943,The Remains of the Day,nowomen,FAIL,24186884,PG,84,8
1993,tt0108358,Tombstone,ok,PASS,40311473,R,NA,7.9
1992,tt0104257,A Few Good Men,notalk,FAIL,54791459,R,62,7.6
1992,tt0104694,A League of Their Own,ok,PASS,66413889,PG,NA,7.1
1992,tt0103639,Aladdin,nowomen,FAIL,46489723,G,NA,8
1992,tt0103644,Alien 3,nowomen,FAIL,91319098,NA,NA,NA
1992,tt0106308,Army of Darkness,men,FAIL,18263820,R,57,7.6
1992,tt0103776,Batman Returns,nowomen,FAIL,132827779,PG-13,NA,7
1992,tt0103893,Buffy the Vampire Slayer,ok,PASS,11622431,PG-13,48,5.5
1992,tt0104070,Death Becomes Her,ok,PASS,91319098,PG-13,NA,6.3
1992,tt0104815,El Mariachi,nowomen,FAIL,11622,NA,NA,NA
1992,tt0104348,Glengarry Glen Ross,nowomen,FAIL,20754340,R,80,7.9
1992,tt0104412,Hero,notalk,FAIL,69734584,PG-13,NA,6.4
1992,tt0104431,Home Alone 2: Lost in New York,notalk,FAIL,33206945,PG,NA,6.4
1992,tt0104797,Malcolm X,dubious,FAIL,58112153,PG-13,72,7.7
1992,tt0104952,My Cousin Vinny,notalk,FAIL,18263820,R,NA,7.5
1992,tt0105236,Reservoir Dogs,nowomen,FAIL,1992417,R,78,8.4
1992,tt0104036,The Crying Game,men,FAIL,6641389,R,90,7.3
1992,tt0104868,The Mighty Ducks,notalk,FAIL,16603472,PG,NA,6.3
1992,tt0104940,The Muppet Christmas Carol,notalk,FAIL,19924167,G,NA,7.7
1992,tt0105151,The Player,ok,PASS,13282778,R,86,7.7
1992,tt0105793,Wayne&#39;s World,notalk,FAIL,33206945,NA,NA,NA
1991,tt0101414,Beauty and the Beast,ok,PASS,34216807,G,NA,8.1
1991,tt0101452,Bill &amp; Ted&#39;s Bogus Journey,notalk,FAIL,34216807,NA,NA,NA
1991,tt0102057,Hook,men,FAIL,119758826,PG,52,6.6
1991,tt0102070,Hudson Hawk,ok,PASS,111204624,R,17,5.7
1991,tt0102798,Robin Hood: Prince of Thieves,dubious,FAIL,85542018,PG-13,NA,6.9
1991,tt0102943,Slacker,ok,PASS,39349,R,69,7.1
1991,tt0102975,Star Trek VI: The Undiscovered Country,men,FAIL,46192690,PG,65,7.2
1991,tt0103060,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,ok,PASS,42771009,PG,NA,5.9
1991,tt0103064,Terminator 2: Judgement Day,dubious,FAIL,171084037,NA,NA,NA
1991,tt0101272,The Addams Family,ok,PASS,51325211,PG-13,NA,6.8
1991,tt0102510,The Naked Gun 2 1/2: The Smell of Fear,notalk,FAIL,39349328,NA,NA,NA
1991,tt0102926,The Silence of the Lambs,ok,PASS,34216807,R,84,8.6
1991,tt0103247,White Fang,notalk,FAIL,23951765,PG,NA,6.6
1990,tt0099088,Back to the Future Part III,notalk,FAIL,71319016,PG,55,7.4
1990,tt0099253,Child&#39;s Play 2,ok,PASS,23178680,NA,NA,NA
1990,tt0099817,Dark Angel (I Come in Peace),nowomen,FAIL,12480828,NA,NA,NA
1990,tt0099423,Die Hard 2,dubious,FAIL,124808278,R,67,7.1
1990,tt0099487,Edward Scissorhands,ok,PASS,35659508,PG-13,74,8
1990,tt0099582,Flatliners,ok,PASS,46357360,R,NA,6.5
1990,tt0099653,Ghost,men,FAIL,39225459,PG-13,52,7
1990,tt0099685,Goodfellas,men,FAIL,44574385,R,89,8.8
1990,tt0099785,Home Alone,men,FAIL,26744631,PG,63,7.4
1990,tt0100263,Nikita,ok,PASS,12480828,NA,NA,NA
1990,tt0100403,Predator 2,men,FAIL,62404139,R,NA,6.2
1990,tt0100405,Pretty Woman,ok,PASS,24961656,R,51,6.9
1990,tt0099810,The Hunt for Red October,notalk,FAIL,53489262,PG,58,7.6
1990,tt0100802,Total Recall,notalk,FAIL,222871925,R,57,7.5
1990,tt0100814,Tremors,ok,PASS,17829754,PG-13,NA,7.2
1989,tt0096874,Back to the Future Part II,ok,PASS,75183554,PG,57,7.8
1989,tt0096895,Batman,notalk,FAIL,65785609,PG-13,66,7.6
1989,tt0096928,Bill &amp; Ted&#39;s Excellent Adventure,men,FAIL,18795888,NA,NA,NA
1989,tt0097165,Dead Poets Society,notalk,FAIL,30825257,PG,79,8
1989,tt0097499,Henry V,ok,PASS,16916300,PG-13,83,7.8
1989,tt0097576,Indiana Jones and the Last Crusade,nowomen,FAIL,90220264,PG-13,65,8.3
1989,tt0097742,Licence to Kill,men,FAIL,78942731,PG-13,NA,6.6
1989,tt0097815,Major League,notalk,FAIL,20675477,R,NA,7.2
1989,tt0098206,Road House,notalk,FAIL,18795888,R,NA,6.3
1989,tt0098724,"Sex, Lies, and Videotape",men,FAIL,2255507,R,86,7.2
1989,tt0098382,Star Trek V: The Final Frontier,notalk,FAIL,56387665,PG,43,5.3
1989,tt0096754,The Abyss,ok,PASS,131571219,PG-13,62,7.6
1989,tt0098519,Troop Beverly Hills,ok,PASS,33832599,PG,NA,5.2
1989,tt0098546,UHF,notalk,FAIL,9397944,PG-13,32,7
1988,tt0094612,Action Jackson,notalk,FAIL,13787529,R,NA,5
1988,tt0094625,Akira,notalk,FAIL,15757176,R,76,8.1
1988,tt0094721,Beetle Juice,ok,PASS,29544705,NA,NA,NA
1988,tt0092675,Bloodsport,notalk,FAIL,2954471,R,NA,6.7
1988,tt0094862,Child&#39;s Play,ok,PASS,17726823,NA,NA,NA
1988,tt0094947,Dangerous Liaisons,ok,PASS,27575058,R,74,7.7
1988,tt0095016,Die Hard,ok,PASS,55150116,R,70,8.3
1988,tt0095631,Midnight Run,men,FAIL,59089410,R,78,7.6
1988,tt0095687,My Stepmother Is an Alien,ok,PASS,31514352,PG-13,NA,5.1
1988,tt0095690,Mystic Pizza,ok,PASS,11817882,R,60,6.1
1988,tt0095889,Poltergeist III,ok,PASS,18711647,PG,NA,4.4
1988,tt0095953,Rain Man,notalk,FAIL,49241175,R,65,8
1988,tt0096061,Scrooged,ok,PASS,63028704,PG-13,38,7
1988,tt0095489,The Land Before Time,ok,PASS,24226658,G,NA,7.3
1988,tt0095497,The Last Temptation of Christ,men,FAIL,13787529,R,80,7.6
1988,tt0096256,They Live,nowomen,FAIL,7878588,R,52,7.3
1988,tt0096320,Twins,men,FAIL,29544705,PG,53,5.9
1988,tt0096438,Who Framed Roger Rabbit,notalk,FAIL,137875291,PG,83,7.7
1988,tt0096487,Young Guns,notalk,FAIL,25605411,R,50,6.8
1987,tt0092644,Beverly Hills Cop II,notalk,FAIL,41007948,R,48,6.4
1987,tt0093010,Fatal Attraction,dubious,FAIL,28705563,R,67,6.9
1987,tt0093105,"Good Morning, Vietnam",notalk,FAIL,26655166,R,NA,7.2
1987,tt0093177,Hellraiser,ok,PASS,2050397,R,NA,7.1
1987,tt0093409,Lethal Weapon,notalk,FAIL,30755961,R,67,7.6
1987,tt0093773,Predator,nowomen,FAIL,36907153,R,36,7.9
1987,tt0093818,Radio Days,notalk,FAIL,32806358,PG,NA,7.6
1987,tt0093870,RoboCop,notalk,FAIL,246047687,R,67,7.5
1987,tt0094012,Spaceballs,dubious,FAIL,46544021,PG,46,7.1
1987,tt0094074,Superman IV: The Quest for Peace,ok,PASS,34856756,PG,22,3.6
1987,tt0093389,The Last Emperor,dubious,FAIL,51259935,PG-13,76,7.8
1987,tt0093437,The Lost Boys,notalk,FAIL,17428378,R,63,7.2
1987,tt0093779,The Princess Bride,men,FAIL,30755961,PG,77,8.2
1986,tt0090605,Aliens,ok,PASS,36104000,R,87,8.5
1986,tt0090555,Crocodile Dundee,dubious,FAIL,10618824,PG-13,NA,6.5
1986,tt0091203,Highlander,ok,PASS,33980236,R,NA,7.2
1986,tt0091225,Howard The Duck,dubious,FAIL,63712942,NA,NA,NA
1986,tt0091419,Little Shop of Horrors,notalk,FAIL,63712942,PG-13,81,6.9
1986,tt0091738,Peggy Sue Got Married,ok,PASS,38227765,PG-13,NA,6.3
1986,tt0091763,Platoon,nowomen,FAIL,12742588,R,NA,8.2
1986,tt0092005,Stand By Me,nowomen,FAIL,16990118,NA,NA,NA
1986,tt0090848,The Clan of the Cave Bear,ok,PASS,31856471,R,NA,5.3
1986,tt0092099,Top Gun,men,FAIL,31856471,PG,NA,6.8
1985,tt0088763,Back to the Future,notalk,FAIL,41136059,PG,86,8.5
1985,tt0088846,Brazil,ok,PASS,32475836,R,88,8
1985,tt0088944,Commando,notalk,FAIL,21650558,R,NA,6.6
1985,tt0089457,Ladyhawke,nowomen,FAIL,43301115,PG-13,NA,6.9
1985,tt0089469,Legend,dubious,FAIL,54126394,PG,NA,6.4
1985,tt0091578,My Beautiful Laundrette,men,FAIL,866022,R,NA,7
1985,tt0089893,Red Sonja,ok,PASS,38754498,PG-13,NA,4.9
1985,tt0089908,Return to Oz,ok,PASS,58456506,PG,42,6.7
1985,tt0088939,The Color Purple,ok,PASS,32475836,PG-13,NA,7.8
1984,tt0087800,A nightmare on Elm Street,men,FAIL,78450540,NA,NA,NA
1984,tt0086879,Amadeus,ok,PASS,40345992,R,93,8.4
1984,tt0086960,Beverly Hills Cop,nowomen,FAIL,33621660,R,64,7.3
1984,tt0086984,Body Double,men,FAIL,22414440,R,NA,6.7
1984,tt0087078,Conan the Destroyer,dubious,FAIL,40345992,PG,NA,5.8
1984,tt0087182,Dune,dubious,FAIL,100864980,PG-13,NA,6.6
1984,tt0087298,Friday the 13th Part IV: The Final Chapter,ok,PASS,5827754,NA,NA,NA
1984,tt0087332,Ghostbusters,notalk,FAIL,67243320,PG,NA,7.8
1984,tt0087363,Gremlins,notalk,FAIL,24655884,PG,NA,7.2
1984,tt0087469,Indiana Jones and the Temple of Doom,nowomen,FAIL,62760432,PG,57,7.6
1984,tt0087928,Police Academy,dubious,FAIL,10086498,R,NA,6.6
1984,tt0087995,Repo Man,men,FAIL,3362166,R,75,6.9
1984,tt0088161,Splash,notalk,FAIL,17931552,PG,NA,6.2
1984,tt0088170,Star Trek III: The Search for Spock,notalk,FAIL,40345992,PG,55,6.6
1984,tt0087538,The Karate Kid,ok,PASS,89657760,PG,NA,7.2
1984,tt0088247,The Terminator,men,FAIL,14345242,R,84,8.1
1983,tt0085549,Flashdance,ok,PASS,16375486,R,35,6
1983,tt0086190,Star Wars: Episode VI - Return of the Jedi,nowomen,FAIL,76029041,PG,52,8.4
1983,tt0086393,Superman III,ok,PASS,91234849,PG,42,4.9
1983,tt0086541,Videodrome,men,FAIL,13923842,R,60,7.3
1983,tt0086567,WarGames,notalk,FAIL,28072261,PG,NA,7.1
1982,tt0083658,Blade Runner,notalk,FAIL,67571504,R,88,8.3
1982,tt0083722,Cat People,ok,PASS,30165850,R,NA,6
1982,tt0082198,Conan the Barbarian,notalk,FAIL,48265360,R,43,6.9
1982,tt0083833,Diner,notalk,FAIL,12066340,R,86,7.2
1982,tt0083866,E.T.: The Extra-Terrestrial,dubious,FAIL,25339314,NA,NA,NA
1982,tt0083929,Fast Times at Ridgemont High,men,FAIL,10859706,R,67,7.2
1982,tt0083944,First Blood,nowomen,FAIL,33785752,R,62,7.6
1982,tt0083972,Friday the 13th Part III,dubious,FAIL,5429853,R,NA,5.6
1982,tt0084516,Poltergeist,ok,PASS,25821968,PG,NA,7.4
1982,tt0084522,Porky&#39;s,men,FAIL,9653072,NA,NA,NA
1982,tt0084726,Star Trek: The Wrath of Khan,dubious,FAIL,28959216,NA,NA,NA
1982,tt0083642,The Best Little Whorehouse in Texas,ok,PASS,49471994,R,NA,5.7
1982,tt0084805,Tootsie,notalk,FAIL,36199020,R,87,7.4
1982,tt0084827,TRON,nowomen,FAIL,41025556,PG,NA,6.8
1981,tt0082096,Das Boot,nowomen,FAIL,30742635,R,86,8.5
1981,tt0082340,Escape from New York,nowomen,FAIL,15371317,R,NA,7.2
1981,tt0082418,Friday the 13th Part 2,notalk,FAIL,3202358,R,NA,6
1981,tt0082495,Halloween II,ok,PASS,6404716,R,44,6.5
1981,tt0082509,Heavy Metal,notalk,FAIL,23825542,R,NA,6.7
1981,tt0082517,History of the World: Part I,notalk,FAIL,28180748,R,NA,6.8
1981,tt0082971,Raiders of the Lost Ark,nowomen,FAIL,51237724,PG,90,8.6
1981,tt0081633,Time Bandits,notalk,FAIL,30742635,PG,NA,7
1980,tt0080339,Airplane!,dubious,FAIL,9897188,PG,NA,7.8
1980,tt0080492,Can&#39;t Stop the Music,ok,PASS,56555357,NA,NA,NA
1980,tt0080716,Fame,ok,PASS,50899822,R,NA,6.5
1980,tt0080745,Flash Gordon,dubious,FAIL,98971875,PG,63,6.4
1980,tt0080855,Heaven&#39;s Gate,nowomen,FAIL,124421786,NA,NA,NA
1980,tt0081375,Private Benjamin,ok,PASS,42416518,R,NA,6
1980,tt0081398,Raging Bull,notalk,FAIL,50899822,R,92,8.3
1980,tt0081534,Somewhere in Time,men,FAIL,14421616,PG,29,7.3
1980,tt0080684,Star Wars: Episode V - The Empire Strikes Back,nowomen,FAIL,65038661,PG,78,8.8
1980,tt0081573,Superman II,dubious,FAIL,152699465,PG,87,6.8
1980,tt0080455,The Blues Brothers,notalk,FAIL,76349732,R,NA,8
1980,tt0080749,The Fog,ok,PASS,50899822,R,NA,6.8
1980,tt0081505,The Shining,men,FAIL,53727589,R,61,8.5
1979,tt0078748,Alien,ok,PASS,28886103,R,83,8.5
1979,tt0078788,Apocalypse Now,nowomen,FAIL,101101360,R,90,8.5
1979,tt0079574,Moonraker,notalk,FAIL,99496576,PG,NA,6.2
1979,tt0079945,Star Trek: The Motion Picture,notalk,FAIL,112334844,PG,48,6.3
1979,tt0078767,The Amityville Horror,ok,PASS,59376989,R,NA,6.2
1978,tt0077975,Animal House,men,FAIL,10712118,R,82,7.7
1978,tt0077405,Days of Heaven,ok,PASS,10712118,PG,93,8
1978,tt0077631,Grease,ok,PASS,21424236,PG-13,70,7.2
1978,tt0077651,Halloween,dubious,FAIL,53560590,R,85,7.9
1978,tt0078346,Superman,notalk,FAIL,196388829,PG,86,7.4
1978,tt0077416,The Deer Hunter,notalk,FAIL,53560590,R,73,8.2
1977,tt0075784,A Bridge Too Far,notalk,FAIL,99921804,PG,NA,7.4
1977,tt0075686,Annie Hall,ok,PASS,15372585,PG,NA,8.2
1977,tt0075860,Close Encounters of the Third Kind,notalk,FAIL,76862926,PG,91,7.7
1977,tt0076141,High Anxiety,notalk,FAIL,13066697,PG,NA,6.7
1977,tt0076245,Julia,ok,PASS,23058878,PG,NA,7.5
1977,tt0076759,Star Wars,notalk,FAIL,42274609,NA,NA,NA
1976,tt0074156,Assault on Precinct 13,notalk,FAIL,122754817,R,NA,7.4
1976,tt0074512,Family Plot,ok,PASS,12275482,PG,NA,6.8
1976,tt0074812,Logan&#39;s Run,men,FAIL,28642791,NA,NA,NA
1976,tt0074958,Network,ok,PASS,15548943,R,NA,8.2
1976,tt0075148,Rocky,notalk,FAIL,4091827,PG,NA,8.1
1976,tt0075222,Silent Movie,notalk,FAIL,18004040,PG,NA,6.6
1976,tt0075249,Sparkle,ok,PASS,40918272,PG,NA,7.1
1976,tt0075314,Taxi Driver,notalk,FAIL,4091827,R,93,8.4
1975,tt0072684,Barry Lyndon,notalk,FAIL,47609104,PG,NA,8.1
1975,tt0073195,Jaws,notalk,FAIL,51937204,PG,79,8.1
1975,tt0071853,Monty Python and the Holy Grail,men,FAIL,1731240,PG,90,8.4
1975,tt0073486,One Flew Over the Cuckoo&#39;s Nest,men,FAIL,19043641,NA,NA,NA
1975,tt0073629,The Rocky Horror Picture Show,dubious,FAIL,5193720,R,58,7.4
1974,tt0071222,Black Christmas,ok,PASS,42513535,R,NA,7.3
1974,tt0071230,Blazing Saddles,notalk,FAIL,12281688,R,NA,7.8
1974,tt0071360,The Conversation,notalk,FAIL,7557962,PG,86,8
1974,tt0071562,The Godfather: Part II,ok,PASS,61408439,R,80,9.1
1974,tt0072271,The Texas Chain Saw Massacre,notalk,FAIL,661322,R,75,7.5
1974,tt0072308,The Towering Inferno,notalk,FAIL,661322,PG,NA,6.9
1974,tt0072431,Young Frankenstein,men,FAIL,13226433,PG,NA,8.1
1973,tt0069704,American Graffiti,men,FAIL,4074506,PG,NA,7.5
1973,tt0068699,High Plains Drifter,notalk,FAIL,82329139,R,NA,7.7
1973,tt0070707,Sleeper,notalk,FAIL,10487788,PG,NA,7.3
1973,tt0070047,The Exorcist,ok,PASS,62926730,R,82,8
1973,tt0070735,The Sting,notalk,FAIL,28841418,PG,NA,8.4
1972,tt0068156,1776,notalk,FAIL,22288557,PG,NA,7.6
1972,tt0068646,The Godfather,notalk,FAIL,39004975,R,100,9.2
1971,tt0067065,Escape from the Planet of the Apes,notalk,FAIL,14386286,G,NA,6.2
1971,tt0067741,Shaft,notalk,FAIL,305063707,R,NA,6.6
1971,tt0067800,Straw Dogs,notalk,FAIL,143862856,R,NA,7.6
1971,tt0067116,The French Connection,notalk,FAIL,12659931,R,96,7.8
1971,tt0067992,Willy Wonka &amp; the Chocolate Factory,men,FAIL,17263543,NA,NA,NA
